2170,20
2171,20
1888,20
1761,20
807,151
2667,51
477,192
1354,46
2665,19
1702,46
2668,46
1255,74
2667,20
807,20
2671,19
2667,19
610,196
2671,46
1344,20
1340,20
2677,20
2671,20
1344,144
2678,74
807,47
1137,79
820,189
871,189
2677,42
491,39
881,42
479,42
2681,42
2687,19
2666,19
478,213
2177,213
483,213
480,213
477,215
2687,20
2681,35
479,218
476,218
477,218
937,218
2681,218
808,218
481,218
575,218
817,218
478,218
1921,218
2265,218
2267,218
2370,218
2177,218
480,218
807,215
2665,20
2177,221
2368,19
2658,19
1356,19
479,223
476,223
2681,19
807,228
476,228
479,228
491,228
644,228
2681,228
2762,227
477,228
808,228
575,228
2368,228
2264,228
2765,228
2683,228
570,74
2768,74
2659,74
2368,74
2769,74
2177,229
480,229
478,229
1255,229
607,229
645,229
362,229
2773,229
1109,229
1343,229
2227,229
1394,229
1937,229
2153,229
1997,229
1369,229
1080,229
1124,229
1390,229
2088,229
1848,229
1305,229
1885,229
2226,229
1131,229
1345,229
1960,229
1793,229
1402,229
1366,229
1867,229
1710,229
1904,229
1434,229
1119,229
1170,229
1128,229
2254,229
1376,229
1137,229
1733,229
1303,229
1379,229
1426,229
1187,229
1828,229
1755,229
1316,229
1351,229
1106,229
2692,19
2782,230
973,35
2785,230
1124,230
1404,230
1113,230
1705,230
1119,230
1390,230
824,230
2758,46
2784,46
2789,74
2793,74
2796,74
2792,74
974,74
470,74
879,74
820,235
2805,208
2681,208
192,189
1190,189
2378,189
586,189
1376,20
483,74
1376,19
476,89
536,17
479,238
2808,19
1459,19
1137,19
2828,157
1342,157
485,157
1356,157
2830,20
2667,46
2669,46
2831,74
2832,74
2798,46
2830,151
1390,20
2837,20
2173,20
2174,20
1099,20
2838,20
1434,24
2818,46
2839,46
2821,46
2818,17
2818,19
1144,74
2843,74
2830,51
1144,17
1106,157
2169,157
2849,74
2850,74
2851,74
2852,74
2853,74
483,176
2665,46
2848,23
2848,19
2669,19
817,19
2681,46
2854,74
2857,35
2866,20
2868,19
2762,20
2863,20
2669,20
2863,24
2889,74
2885,35
2866,19
2866,17
2092,73
2896,20
2887,46
2683,20
2789,20
1009,20
476,167
2092,167
2832,167
570,167
891,167
2683,167
741,167
2898,19
2896,19
2896,46
483,118
474,118
1637,118
2902,19
2905,19
1354,19
2265,19
515,118
826,118
2919,118
1120,118
1136,118
1219,118
2924,118
2296,118
1106,118
2921,19
2918,35
2853,213
2676,118
2676,19
1106,19
1183,19
1433,19
2832,35
2922,46
2765,20
2923,46
3074,46
3078,46
1146,35
3074,74
3074,19
880,118
608,118
644,118
3080,19
3082,184
477,184
476,184
479,184
575,184
2832,184
3088,19
3082,19
476,245
476,251
885,252
3101,35
3101,20
3103,20
1354,20
1303,20
1083,20
1432,20
881,47
491,47
817,47
820,47
2175,47
478,47
2663,255
477,256
881,256
3088,46
937,256
3086,46
3094,46
3088,256
3074,256
2663,256
2923,256
1128,259
1206,19
1322,19
1364,19
1367,19
1438,19
974,19
1400,19
1392,19
1124,19
1303,19
3100,46
3136,46
3128,46
3147,74
3135,46
476,135
479,135
3088,135
2832,135
816,135
2792,135
2793,135
2889,135
1128,247
1109,247
1190,247
1083,247
1402,247
1354,247
1191,247
1330,19
3137,46
3133,46
3253,46
3256,46
2866,259
812,188
477,188
1829,188
2904,188
817,188
2794,188
586,188
3254,259
2264,35
2264,20
892,20
2264,19
477,151
808,151
476,151
608,151
2832,151
3258,19
3256,19
486,47
812,47
808,47
973,47
3275,118
3275,51
2264,47
2264,268
477,268
2797,268
586,268
1896,268
818,268
808,268
476,268
479,268
644,268
608,268
570,268
815,268
575,268
2832,268
2265,268
2792,268
2794,268
2835,268
3146,19
1829,268
813,268
3148,268
3276,268
3276,19
645,268
2782,268
1622,271
477,271
3146,264
3258,117
486,117
491,117
3282,74
2892,19
3283,46
879,46
3268,19
2356,188
3280,268
1399,151
2025,47
3280,47
1187,276
3345,277
3280,277
2264,119
477,119
2683,119
586,119
1896,119
808,119
476,119
608,119
644,119
2265,119
2924,119
3275,119
3279,119
3616,119
454,119
3612,119
807,119
1191,119
486,119
3616,20
3610,119
2677,119
2837,119
3280,119
816,119
1390,119
285,119
1402,119
1137,119
1347,119
1387,119
1939,119
1113,119
1994,119
1705,119
1119,119
1109,119
1906,119
2075,119
3618,119
3619,119
1345,119
3607,19
3611,19
3616,19
3611,35
2855,19
2009,119
1064,119
2855,35
2242,35
3607,118
818,118
480,118
812,268
3626,268
2232,280
881,280
3628,19
3617,19
3625,19
3626,19
285,19
3103,118
2089,119
2227,119
3630,119
1929,119
2878,119
2855,116
477,116
486,116
2856,116
812,116
808,116
3634,119
3639,19
3644,19
477,270
3626,47
2896,259
3646,119
2789,119
741,119
812,119
891,119
890,119
3607,47
3632,119
1829,119
2370,119
2768,119
3665,119
3666,119
2792,119
3664,118
3681,118
2264,118
486,151
2843,19
2092,19
2765,19
3632,19
2853,282
3686,20
1416,19
3613,19
3701,19
3677,35
1307,35
3647,119
3648,119
610,119
3104,119
2356,118
477,118
3282,118
2797,259
477,259
3282,19
3691,19
3259,19
3671,283
3686,35
2924,19
2892,118
2832,118
3691,35
3626,119
2831,119
949,259
3652,119
3646,19
470,118
3675,118
3677,19
3686,19
660,118
2911,19
3669,19
477,282
491,284
3694,19
3703,74
486,118
1437,35
735,119
2670,119
624,119
3683,118
3671,19
3674,19
3666,19
3671,119
3692,20
3697,19
476,118
815,118
2924,20
3716,19
3716,35
1119,35
2264,282
3072,35
3703,35
2677,35
3646,20
3734,74
2797,35
3280,151
491,151
1829,151
1124,151
1113,151
1402,151
1997,151
477,35
3280,35
3663,74
3761,119
3761,277
477,277
808,277
479,151
973,51
2796,51
486,51
477,51
586,76
3663,151
2924,151
2794,151
2896,35
881,119
3797,268
3794,74
1434,35
3646,118
3663,118
812,118
586,118
3794,119
491,119
2835,119
1771,119
2269,119
3696,119
3663,268
486,268
2236,35
2896,51
3663,20
3800,20
973,20
812,228
586,228
2892,20
1921,35
476,277
477,292
3819,292
812,292
2683,292
2176,292
586,292
1896,292
808,292
491,292
476,292
881,292
610,292
2169,292
3826,292
285,292
1106,292
2264,292
3280,292
1733,259
3103,46
660,293
2797,293
3142,19
477,88
477,230
2789,230
812,230
586,230
818,230
2843,230
808,230
476,230
491,230
2924,230
2835,230
2768,230
2769,230
1422,230
1338,230
657,230
483,278
491,278
2924,278
586,47
818,47
1888,47
2792,47
477,167
2794,176
2856,20
477,294
3280,230
3823,20
477,83
477,171
2231,171
586,171
2850,171
573,171
832,171
486,171
477,79
3689,79
879,213
477,296
3785,20
3844,20
3844,118
2789,297
2683,297
2176,297
586,297
1896,297
808,297
1888,297
476,297
816,297
479,297
817,297
741,297
608,297
1829,297
3702,297
2092,297
2769,297
813,297
3703,297
3647,297
477,297
2789,299
477,300
812,301
3845,302
481,302
3846,302
570,302
476,302
477,303
2460,303
1144,303
3280,303
1696,303
2356,303
2204,303
483,305
3785,19
3828,19
3823,302
3785,259
1304,259
477,139
881,41
586,302
575,302
3870,302
3647,302
1637,35
3647,35
2250,35
3864,19
3864,20
3703,20
809,20
3613,20
3648,20
3146,20
3647,20
3656,20
2236,74
2236,19
818,292
3886,19
3895,19
2768,151
2892,151
3886,20
881,309
3844,309
478,309
477,309
656,309
2236,51
477,312
812,239
477,231
881,231
3917,19
2789,35
3895,20
2236,20
3938,20
3934,20
2683,302
3950,20
3950,19
937,230
1888,230
2368,230
817,230
813,230
2659,230
3276,230
3703,230
810,230
3938,19
610,302
881,302
2698,74
3950,46
3957,47
3845,35
3950,35
808,315
476,315
2169,315
2924,315
2794,315
2769,315
849,316
476,316
4036,119
2092,119
4046,35
645,130
2683,19
2797,230
483,239
2797,19
4036,19
4093,19
660,35
4093,317
4108,35
660,46
2797,317
2767,176
4118,20
2797,20
4125,119
4138,20
4136,19
4142,46
4134,46
4143,20
4108,20
4141,19
4141,317
3276,119
4165,119
4108,119
812,20
4170,19
4170,35
2092,20
3276,20
4170,20
4142,20
4186,20
4173,20
3971,20
4155,20
4173,19
4186,19
4176,19
4092,20
4141,20
4092,344
2370,35
4232,35
4232,344
2370,345
483,228
1187,172
1311,172
2231,172
4310,19
812,139
478,139
4321,268
1131,51
2370,20
1175,51
1205,51
4338,20
4232,20
4165,20
1390,19
4362,20
4370,20
4371,20
818,297
4408,20
4410,46
1206,46
1896,17
808,17
1888,17
816,17
474,51
2165,20
4453,46
644,230
4462,20
3971,350
4232,118
476,46
937,35
476,51
4487,46
818,46
4483,19
236,46
4511,174
818,174
1150,51
4506,19
4510,19
483,46
1888,119
98,119
1896,35
1131,19
4552,20
4511,46
4483,46
2678,46
4601,20
2678,20
